0010AA58 start
00309974 CRunningScript::LocatePlayerCharCommand
00309D0C CRunningScript::LocateCharCharCommand
0030A050 CRunningScript::LocateCollectiveCharCommand
0030A394 CRunningScript::LocateCollectivePlayerCommand
0030A6E0 CRunningScript::LocatePlayerCarCommand
0030A9C0 CRunningScript::LocateCharCarCommand
0030ACC4 CRunningScript::LocateCollectiveCarCommand
0030B048 CRunningScript::LocateCharObjectCommand
0030B344 CRunningScript::LocateObjectCommand
0030B58C CRunningScript::ObjectInAreaCheckCommand
0030B808 CTheScripts::HighlightImportantAngledArea
0030BA00 CTheScripts::SetObjectiveForAllPedsInCollective
0030BB80 CTheScripts::SetObjectiveForAllPedsInCollective
0030BC58 CTheScripts::SetObjectiveForAllPedsInCollective
0030BD5C CTheScripts::SetObjectiveForAllPedsInCollective
0030BE6C CTheScripts::SetObjectiveForAllPedsInCollective
0030BF50 CTheScripts::FindFreeSlotInCollectiveArray
0030BFAC CTheScripts::AddPedsInAreaToCollective
0030C2D0 CTheScripts::AddPedsInVehicleToCollective
0030C4C4 CTheScripts::IsPedStopped
0030C584 CRunningScript::LocateCharCommand
0030C8B8 CRunningScript::CharInAreaCheckCommand
0030CC88 CRunningScript::LocateCollectiveCommand
0030D004 CRunningScript::CollectiveInAreaCheckCommand
0030D3D0 CTheScripts::IsPlayerStopped
0030D4F4 CRunningScript::PlayerInAreaCheckCommand
0030D878 CRunningScript::PlayerInAngledAreaCheckCommand
0030DC90 CRunningScript::LocatePlayerCommand
0030DF44 CTheScripts::IsVehicleStopped
0030DF88 CRunningScript::LocateCarCommand
0030E218 CRunningScript::CarInAreaCheckCommand
0030E4F8 CTheScripts::RemoveThisPed
0030E5CC CTheScripts::CleanUpThisPed
0030E7E0 CTheScripts::CleanUpThisVehicle
0030E848 CTheScripts::CleanUpThisObject
0030E8C8 CTheScripts::ReadObjectNamesFromScript
0030EA58 CTheScripts::UpdateObjectIndices
0030EAC0 CTheScripts::ReadMultiScriptFileOffsetsFromScript
0030EC78 CRunningScript::ThisIsAValidRandomCop
0030ED20 CRunningScript::ThisIsAValidRandomPed
0030ED84 CRunningScript::ProcessCommands1100To1199
00311CA4 CRunningScript::ProcessCommands1000To1099
00314118 CRunningScript::ProcessCommands1200To1299
00317498 CRunningScript::ProcessCommands1300To1399
0031A420 CRunningScript::ProcessCommands1400To1499
0031D398 CRunningScript::ProcessCommands1500To1599
00320440 base::cSingleton<cWorldGeom>::CreateInstance
00320490 CRunningScript::ProcessCommands1600To1699
003221A0 CSetPieces::Init
003221D8 CSetPieces::AddOne
003222F8 CSetPieces::Save
00322354 CSetPieces::Load
00322390 CSetPiece::TryToGenerateCopCar
003225E4 CSetPiece::TryToGenerateCopPed
00322798 CSetPiece::Update
00323078 CSetPieces::Update
00323118 DoesLineSegmentIntersect
003231C4 CTrafficLights::LightForCars1
00323254 CTrafficLights::LightForCars2
003232EC CTrafficLights::ShouldCarStopForLight
003237B4 CTrafficLights::LightForCars1_Visual
00323814 CTrafficLights::LightForCars2_Visual
00323874 CTrafficLights::LightForPeds
003238C8 CTrafficLights::ShouldCarStopForBridge
00323924 CTrafficLights::FindTrafficLightType
003239E0 CTrafficLights::ScanForLightsOnMap
00323FB4 CTrafficLights::DisplayActualLight
00325890 CAccident::CAccident
003258B4 CAccident::~CAccident
003258C8 CAccidentManager::~CAccidentManager
003258F8 CAccidentManager::CAccidentManager
00325960 CAccidentManager::RemoveAccident
0032597C CAccidentManager::GetNextFreeAccident
003259CC CAccidentManager::FindNearestAccident
00325AD4 CAccidentManager::CountActiveAccidents
00325B14 CAccidentManager::WorkToDoForMedics
00325B68 CAccidentManager::ReportAccident
00325CD4 CAccidentManager::Update
00325D40 CAccidentManager::UnattendedAccidents
00325D98 CAnimViewer::Initialise
00326204 CAnimViewer::Shutdown
0032625C NextModelId
003262B8 FirstCarModelId
00326328 LastPedModelId
00326398 PlayAnimation
00326424 LoadIFP
00326444 CAnimViewer::Update
00326C40 CAnimViewer::Render
00326C80 EntityPos
00326C98 FindSplinePathPositionVector
00326FB8 FindSplinePathPositionFloat
003271A4 WellBufferMe
003272AC CCam::Cam_On_A_String_Unobscured
0032748C CCam::DoAverageOnVector
00327624 CCam::FixCamWhenObscuredByVehicle
0032775C cmp
0032779C CCam::GetBoatLook_L_R_HeightOffset
0032782C CCam::GetVectorsReadyForRsl
003279A8 CCam::GetWeaponFirstPersonOn
003279EC CCam::Init
00327B70 CCam::IsTargetInWater
00327C48 CCam::KeepTrackOfTheSpeed
00328064 CCam::Process_1rstPersonPedOnPC
00328078 CCam::GetFreeAimPositionAbovePlayer
003282CC CCam::Process_Fixed
003284BC CCam::Process_FlyBy
00328B44 CCam::Process_Player_Fallen_Water
00328C04 CCam::Process_WheelCam
003295A4 CCam::ProcessArrestCamTwo
00329864 CCam::MakePedsCloseToCamVanish
0032998C CCam::RotCamIfInFrontCar
00329E24 CCam::Using3rdPersonMouseCam
00329EB4 CCamera::AvoidTheGeometry
0032A840 CCam::LookBehind
0032AEC0 CCam::Process_BehindCar
0032B10C CCam::Process_FollowPed
0032C0D0 CCam::Process_SpecialFixedForSyphon
0032C304 CCam::ProcessPedsDeadBaby
0032CA2C CCam::LookLeft
0032D040 CCam::LookRight
0032D698 CCam::Process_Fight_Cam
0032DAEC CamShakeNoPos
0032DB68 CCamera::CamShake
0032DC78 CCamera::ClearPlayerWeaponMode
0032DD08 CCamera::DeleteCutSceneCamDataMemory
0032DD40 CCamera::DontProcessObbeCinemaCamera
0032DD68 CCamera::DrawBordersForWideScreen
0032DE64 CCamera::Enable1rstPersonCamCntrlsScript
0032DE80 CCamera::Enable1rstPersonWeaponsCamera
0032DE9C CCamera::FindCamFOV
0032DEC0 CCamera::Find3rdPersonCamTargetVector
0032E178 CCamera::Find3rdPersonQuickAimPitch
0032E210 CCamera::GetCutSceneFinishTime
0032E264 CCamera::GetFading
0032E280 CCamera::GetFadingStatusForScript
0032E29C CCamera::GetFadingDirection
0032E2E4 CCamera::Get_Just_Switched_Status
0032E2FC CCamera::GetScreenFadeStatus
0032E344 CCamera::GetGameCamPosition
0032E35C CCam::ClipIfPedInFrontOfPlayer
0032E4F0 CCam::ProcessSpecialHeightRoutines
0032EC90 CCamera::GetLookingLRBFirstPerson
0032ECDC CCamera::GetLookDirection
0032ED34 CCamera::GetLookingForwardFirstPerson
0032ED84 CCamera::GetArrPosForVehicleType
0032EE2C CCam::Process_BehindBoat
0032F860 CCam::WorkOutCamHeight
0032FF08 CCam::Process_Cam_On_A_String
00330C08 CCamera::GetPositionAlongSpline
00330C20 CCamera::Init
003310CC CCamera::InitialiseCameraForDebugMode
003310E0 CCamera::LoadTrainCamNodes
00331A58 CCamera::LoadPathSplines
00331C44 CCamera::UpdatePlayerVehicleSpeedBlur
00331C58 CCamera::CalculateDerivedValues
00331F7C CCamera::ProcessFade
00332154 CCamera::ProcessMusicFade
00332344 CCamera::ProcessWideScreenOn
003323A0 CCamera::RenderMotionBlur
003323C4 CCamera::Restore
0033254C CCamera::RestoreWithJumpCut
003326E0 CCamera::SetCamCutSceneOffSet
00332720 CCamera::SetCameraDirectlyBehindForFollowPed_CamOnAString
0033276C CCamera::SetCameraDirectlyInFrontForFollowPed_CamOnAString
003327B8 CCamera::SetCamPositionForFixedMode
00332830 CCamera::SetFadeColour
003328D8 CCamera::SetNearClipScript
003328F8 CCamera::IsItTimeForNewcam
00333444 CCamera::SetNewPlayerWeaponMode
00333510 CCamera::Using1stPersonWeaponMode
00333558 CCamera::SetParametersForScriptInterpolation
003335B0 CCamera::SetPercentAlongCutScene
0033364C CCamera::FinishCutscene
00333678 CCamera::SetRslCamera
00333744 CCamera::SetWideScreenOn
00333774 CCamera::SetWideScreenOff
003337C4 CCamera::SetZoomValueFollowPedScript
00333814 CCamera::SetZoomValueCamStringScript
003338D4 CCamera::ShouldPedControlsBeRelative
00333908 CCamera::StartTransition
0033455C CCamera::StartTransitionWhenNotFinishedInter
0033457C CCamera::StoreValuesDuringInterPol
0033469C CCamera::UpdateSoundDistances
00334880 CCamera::UpdateTargetEntity
00334C0C CCamera::TakeControl
00334D34 CCamera::NoTrainNodeFoundDefaults
00334EBC CCamera::TakeControlNoEntity
00334F40 CCamera::Process_Train_Camera_Control
00335298 CCamera::TakeControlWithSpline
003352E0 CCamera::TryToStartNewCamMode
00336FBC CCamera::ProcessObbeCinemaCameraCar
00337170 CCamera::ProcessObbeCinemaCameraHeli
0033732C CCamera::ProcessObbeCinemaCameraPed
00337450 CCamera::CamControl
0033AEFC CCamera::UpdateAimingCoors
0033AF3C CCam::Process_LightHouse
0033B3C8 CCam::GetLookOverShoulderPos
0033B6C8 CCam::GetLookAlongGroundPos
0033B85C CCam::GetLookFromLampPostPos
0033BBCC CCam::ProcessArrestCamOne
0033CA64 CCam::Process_Circle
0033CB3C CCamera::UpdateViewMatrix
0033CBBC CCamera::IsSphereVisible
0033CC2C CCamera::IsSphereVisible
0033CD60 CCam::CalculateBoundingSphereForCam
0033CDC8 CCam::ShrinkCamUntilItFits
0033CEDC CCam::Process_1stPerson
0033DB54 CCam::Process_M16_1stPerson
0033EB70 CCam::DoGeometryAvoidance
0033F108 CCam::FixSourceAboveWaterLevel
0033F178 CCam::Process_AimWeapon
003401B4 CCam::Process_FollowCar_SA
00341C30 CCam::Process_FollowPed_SA
00343568 CCam::Process
00343FAC CCamera::Process
00345BCC CCamera::Fade
00345CA8 CCamera::~CCamera
00345D34 CVector::Magnitude
00345D68 CVector::Normalise
00345DC8 CCamera::CCamera
00346330 CClock::Initialise
003463DC CClock::GetMinutesSinceMidnight
00346448 CClock::SetGameClock
003464EC CClock::GetGameClockMinutesUntil
00346538 CClock::GetGameClockMinutesFrom
00346584 CClock::GetIsTimeInRange
003465F4 CClock::Update
00346814 CClock::CalcEnvMapTimeMultiplicator
00346870 CClock::StoreClock
00346904 CClock::RestoreClock
00346984 CDebug::DebugInitTextBuffer
003469AC CDebug::DebugAddText
003469C0 CDebug::DebugDisplayTextBuffer
003469D4 CDebug::MetricsFrameStart
00346A68 CDebug::AddPolysRendered
00346AA4 CDebug::AddTextureUpload
00346AE0 CDebug::AddEEStreamBytes
00346B1C CDebug::AddMusicStreamBytes
00346B58 CDebug::AddSampStreamBytes
00346B94 CDebug::GetAvgEEStreamBytes
00346C58 CDebug::GetAvgMusicStreamBytes
00346D1C CDebug::GetAvgSampStreamBytes
00346DE0 CDebug::GetAvgStreamBytes
00346F8C CDebug::GetAvgPolysRendered
00347050 CDebug::GetAvgTextureUpload
00347114 CDebug::GetPolysRendered
00347154 CDebug::GetTextureUpload
00347194 CDirectory::CDirectory
003471C4 CDirectory::~CDirectory
003471E8 CDirectory::AddItem
00347224 CDirectory::ReadDirFile
00347288 CDirectory::WriteDirFile
003472D0 CDirectory::FindItem
003473D8 CDummy::~CDummy
00347404 CDummy::Add
003475FC CDummy::Remove
0034769C CDummy::RcWriteThis
00347700 CDummy::CDummy
0034773C new
00347800 delete
00347858 CDummy::~CDummy
00347878 IsDummyPointerValid_NotInWorld
003478D8 IsDummyPointerValid
00347900 CDummy::RcWriteEmpty
00347958 sub_347958
00347970 ElementRemoveAnimFromSkinCB
003479BC CEntity::DeleteRslObject
00347AE8 CEntity::GetBoundRect
00347DC0 CEntity::Add
00348000 CEntity::Remove
00348280 sub_348280
003482BC CEntity::~CEntity
00348314 CEntity::~CEntity
00348334 PauseEntityAnims
00348358 CEntity::CEntity
00348458 IsTextureLoaded
00348470 CEntity::CreateRslObject
0034863C CEntity::AttachToRslObject
00348758 CEntity::DetachFromRslObject
003487E4 CEntity::UpdateRslNode
00348814 CEntity::UpdateRslTAnim
00348850 CEntity::HasPreRenderEffects
00348A70 CEntity::SetModelIndex
00348B88 CEntity::SetModelIndexNoCreate
00348C90 CEntity::LG_RenderBounds
00348CA4 CEntity::Render
00348D64 CEntity::UpdateDistanceFade
00348E10 GetAABB
00349258 CEntity::GetIsTouching
0034937C CEntity::GetIsTouching
00349450 CEntity::GetIsOnScreen
00349518 CEntity::IsVisible
00349554 CEntity::UpdateAnim
00349620 CEntity::GetIsOnScreenComplex
003499B8 CEntity::IsVisibleComplex
003499F4 CEntity::GetDistanceFromCentreOfMassToBaseOfModel
00349A24 CEntity::SetupBigBuilding
00349B84 CEntity::ModifyMatrixForTreeInWind
00349E68 CEntity::ModifyMatrixForBannerInWind
0034A100 CEntity::PreRenderForGlassWindow
0034A178 sub_34A178
0034AA88 CEntity::PreRender
0034AB10 CEntity::SetRslObjectAlpha
0034AB90 IsEntityPointerValid
0034AC2C new
0034ACF0 delete
0034AD50 CEntryInfoList::Flush
0034ADB8 CEntryInfoList::Write
0034ADD8 CEntryInfoNode::RcWriteThis
0034AE6C CEntryInfoNode::RcWriteEmpty
0034AEBC CEventList::Initialise
0034AF38 CEventList::Shutdown
0034AF4C CEventList::Update
0034AFF8 CEventList::RegisterEvent
0034B18C CEventList::GetEvent
0034B1EC CEventList::ClearEvent
0034B228 CEventList::FindClosestEvent
0034B2D8 CEventList::ReportCrimeForEvent
0034B4BC CEventList::RegisterEvent
0034B6D8 sub_34B6D8
0034B6F8 CFileLoader::FindRelatedModelInfoCB
0034B810 CFileLoader::SetRelatedModelInfoCB
0034B918 CFileLoader::LoadLine
0034B9B8 GetFilename
0034B9DC LoadingScreenLoadingFile
0034BA30 CFileLoader::LoadTexList
0034BBD8 CFileLoader::AddTexLists
0034BC00 CFileLoader::LoadElementFile
0034BC78 CFileLoader::LoadElementFile2Return
0034BCD0 CFileLoader::LoadElementGroupFile
0034BDF8 CFileLoader::LoadElementFile
0034BEB8 CFileLoader::LoadElementGroupFile
0034BF44 SetModelInfoFlags
0034C030 CFileLoader::LoadObject
0034C264 CFileLoader::ReloadObject
0034C418 CFileLoader::LoadTimeObject
0034C6A8 CFileLoader::LoadWeaponObject
0034C774 CFileLoader::LoadElementGroupObject
0034C7F4 CFileLoader::LoadVehicleObject
0034CC24 CFileLoader::LoadPedObject
0034CD54 CFileLoader::LoadPathHeader
0034CD8C CFileLoader::LoadPedPathNode
0034CF68 CFileLoader::LoadCarPathNode
0034D18C CFileLoader::ReloadPaths
0034D2FC CFileLoader::Load2dEffect
0034D738 CFileLoader::LoadObjectTypes
0034DAF4 CFileLoader::ReLoadScene
0034DBB8 CFileLoader::ReloadObjectTypes
0034DD38 CFileLoader::LoadObjectInstance
0034E550 CFileLoader::LoadPickup
0034E58C CFileLoader::LoadZone
0034E650 CFileLoader::LoadCullZone
0034E734 CFileLoader::LoadOcclusionVolume
0034E7EC CFileLoader::LoadScene
0034EAC0 CFileLoader::SplitColTrianglesIntoSections
0034EDFC CFileLoader::LoadCollisionModel
0034F454 CFileLoader::LoadCollisionFile
0034F58C CFileLoader::LoadLevel
0034FC3C CFileLoader::LoadCollisionFileFirstTime
0034FD88 CFileLoader::LoadCollisionFile
0034FF40 CFileLoader::LoadBoundingBox
0034FFAC CFileLoader::LoadBBFromCollisionFile
003500F8 CFileMgr::Initialise
00350128 CFileMgr::ChangeDir
003501E4 CFileMgr::SetDir
0035027C CFileMgr::LoadFile
003502EC CFileMgr::OpenFile
00350304 CFileMgr::OpenFileForWriting
00350328 CFileMgr::OpenFileForAppending
0035034C CFileMgr::Read
0035036C CFileMgr::Write
0035038C CFileMgr::Seek
003503A4 CFileMgr::Tell
003503B8 CFileMgr::ReadLine
003503E0 CFileMgr::CloseFile
003503F4 CFileMgr::CloseFileAsync
00350408 CFileMgr::RemoveAsyncFile
0035041C CFileMgr::IsAsyncFileComplete
00350434 CFileMgr::OpenFileAsync
0035044C CFileMgr::ReadAsync
00350464 CFileMgr::InitCdSystem
00350478 CFileMgr::InitCd
0035048C CFileMgr::GetCdError
003504A4 CFileMgr::GetCdErrorString
003504C4 CFileMgr::GetCdFile
003504DC CFileMgr::ReadCd
003504F4 CFileMgr::SyncCd
00350510 CFire::CFire
00350578 CFire::~CFire
0035058C CFireManager::~CFireManager
003505C0 CFireManager::CFireManager
00350630 CFireManager::GetNextFreeFire
00350684 CFireManager::FindNearestFire
0035071C CFireManager::FindFurthestFire_NeverMindFireMen
003507E0 CFire::ReportThisFire
00350830 CFireManager::StartFire
003508DC CFireManager::StartFire
00350CA0 CFire::Extinguish
00350D90 CFire::ProcessFire
00351360 CFireManager::Update
003513A4 CFireManager::ExtinguishPoint
0035143C CFireManager::ExtinguishPointWithWater
00351684 CFireManager::StartScriptFire
00351860 CFireManager::IsScriptFireExtinguished
00351884 CFireManager::RemoveScriptFire
003518B4 CFireManager::RemoveAllScriptFires
00351900 CFireManager::SetScriptFireAudio
00351928 CFireManager::ExtinguishAll
00351970 GetLevelName
00351A28 CGame::InitialiseOnceBeforeRsl3DEngine
00351A44 CGame::InitialiseOnceAfterRsl3DEngine
00351C38 CGame::Initialise
0035248C CGame::Shutdown
0035255C CGame::ReInitGameObjectVariables
00352780 CGame::ReloadIPLs
00352794 CGame::ShutDownForRestart
00352910 CGame::InitialiseWhenRestarting
00352C18 CGame::GenerateTempPedAtStartOfNetworkGame
00352C2C CGame::Process
00353004 CGame::CanSeeOutSideFromCurrArea
00353054 CGame::CanSeeWaterFromCurrArea
00353090 shitOutChunkFile
00353248 CGame::InitialiseRsl3DEngine
00353BF8 ValidateVersion
00354038 CGeneral::GetAngleBetweenPoints
0035407C CGeneral::LimitAngle
003540EC CGeneral::LimitRadianAngle
00354198 CGeneral::GetNodeHeadingFromVector
00354204 CGeneral::SolveQuadratic
00354274 CKeyGen::GetKey
003542CC CKeyGen::GetKey
00354324 CKeyGen::GetUppercaseKey
00354394 CKeyGen::AppendStringToKey
003543DC PatchElementModelInfo
003543F0 ChunkName
00354614 DestroyAndFreeResourceImage
003546C0 WriteOrder
003547D4 UnpatchTextures
00354834 IsChunked
00354874 SaveResourceImage
00354888 *LoadResourceImage
00354DDC SaveResource
00354F84 SaveResource
00355094 SaveResource
00355128 SaveResource
00355228 PatchElementTextures
003552D0 PatchElementGroupTextures
00355300 LoadResource
00355324 LoadResource
00355354 cRelocatableChunkWriterGTA::Save
0035543C cRelocatableChunkGTA::cRelocatableChunkGTA
00355528 SaveAnimBlock
00355930 SaveModel
00355DB0 SaveResource
003562B8 SaveResource
003563A4 SaveResource
003565E8 SaveResource
00356674 SaveResource
00356730 SaveResource
003567FC SaveResource
003568A0 std::vector<bool>::~vector
003568C4 *>>::~vector
003568E8 std::vector<std::pair<int,base::cStringT<char>>>::~vector
003569F4 *>>
00356ADC std::vector<std::pair<int,base::cStringT<char>>>::_M_emplace_back_aux<std::pair<int,base::cStringT<char>>>
00356FE0 InitModelIndices
0035702C MatchTexListString
003570D0 MatchModelString
0036054C TestModelIndices
00360560 IsCarAllowedInMultiplayer
00360878 IntToStr
0036095C ObrInt
00360988 ObrInt2
00360A08 ObrInt3
00360AB8 ObrInt4
00360B98 ObrInt5
00360CA8 ObrInt6
00360DF0 sub_360DF0
00360E04 CONFIG_NOT_DONE_YET
00360E18 ActivatePedThreat
00360EA0 WeaponCheat1
003610B8 WeaponCheat2
003612A0 WeaponCheat3
00361490 *BikeWheelsCheat
00361788 *WallClimbingCheat
00361840 *GlassCarsCheat
003618F8 HealthCheat
00361A58 VehicleCheat
00361D98 ChangePlayerModel
00361DD8 TankCheat
00361F4C *TrashmasterCheat
00361F64 *BlowUpCarsCheat
00362034 ChangePlayerCheat
003621A4 MayhemCheat
00362314 EverybodyAttacksPlayerCheat
003624D8 *WeaponsForAllCheat
00362590 *FastTimeCheat
00362670 *SlowTimeCheat
00362738 MoneyCheat
0036280C ArmourCheat
003628D0 WantedLevelUpCheat
00362988 WantedLevelDownCheat
00362A2C SunnyWeatherCheat
00362AC8 ExtraSunnyWeatherCheat
00362B64 CloudyWeatherCheat
00362C00 RainyWeatherCheat
00362C9C FoggyWeatherCheat
00362D38 *FastWeatherCheat
00362DF0 *SlowClockCheat
00362EA8 *OnlyRenderWheelsCheat
00362F60 *StrongGripCheat
00363018 *BigHeadsCheat
003630D0 *MultiplayerUnlockCheat1
00363188 *MultiplayerUnlockCheat2
00363240 *MultiplayerUnlockCheat3
003632F8 *MultiplayerUnlockCheat4
003633B0 *DoShowChaseStatCheat
00363460 DoChicksWithGunsCheat
00363550 SuicideCheat
00363610 *TrafficLightsCheat
003636C0 *MadCarsCheat
00363770 *PinkCarsCheat
00363834 *BlackCarsCheat
003638F8 *BackToTheFuture
003639B0 PickUpChicksCheat
00363B30 *FlyingFishCheat
00363BE8 *FannyMagnetCheat
00363C98 CControllerState::Clear
00363CC0 CPad::Clear
00363DD0 CPad::InputHowLongAgo
00363DFC CPad::SetDrunkInputDelay
00363E14 CPad::StartShake
00363E28 CPad::StartShake_Distance
00363E3C CPad::StartShake_Train
00363E50 Cheat_strncmp
00363F9C CPad::AddToCheatString
003648AC CPad::StopPadsShaking
003648C0 CPad::StopShaking
003648D4 CPad::PadReadyTest
003648F8 CPad::GetPad
00364920 CPad::Initialise
00364A44 CPad::GetLookLeft
00364AE8 CPad::GetLookRight
00364B8C CPad::GetLookBehindForCar
00364C30 CPad::GetLookBehindForPed
00364C7C CPad::GetCarGunFired
00364CD4 CPad::GetCarGunUpDown
00364D28 CPad::CarGunJustDown
00364D90 CPad::CarGunJustUp
00364DF8 CPad::GetHandBrake
00364ED0 CPad::GetBrake
00364F48 CPad::JumpJustDown
00364FA0 CPad::JumpDown
00364FE0 CPad::DoubleJump
003650C8 CPad::GetExitVehicle
00365118 CPad::GetExitVehicleForScript
00365138 CPad::ExitVehicleJustDown
003651A0 CPad::GetWeapon
003651F4 CPad::WeaponJustDown
0036525C CPad::GetAccelerate
00365298 CPad::GetDuck
003652B0 CPad::DuckJustDown
003652C8 CPad::ForceCameraBehindPlayer
00365384 CPad::GetTarget
00365464 CPad::TargetJustDown
00365560 CPad::ForceCameraBehindVehicle
003655A0 CPad::CollectPickupJustDown
003655E0 CPad::LookAroundLeftRight
00365628 CPad::LookAroundUpDown
003656A0 CPad::GuiSelect
003656EC CPad::GuiBack
0036570C CPad::GuiBackJustUp
0036573C CPad::GetSkipCutscene
003657A4 CPad::GetOddJobTrigger
003657EC CPad::ResetAverageWeapon
0036580C CPad::GetAverageWeapon
0036582C CPad::PrintErrorMessage
00365AE4 CPad::ResetCheats
00365CB4 CPad::EditString
00365CCC CPad::EditCodesForControls
00365CE4 CPad::GetDPadUp
00365D14 CPad::SniperZoomIn
